Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC037459.2,AC010226.1,AC011374.1,AC020891.2,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,AL355304.1,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC083801.2,AC078778.1,LINC00392,AC005740.4,AC013731.1,AL023803.2,MAGI2-AS3,NAALADL2-AS2,AC010491.1,AC009121.1,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,AC068831.2,LINC00520,AC093510.2,MIR130B,AC097713.1,AC011005.4,AL358115.1,AC006238.1,AC105137.3,AL356299.2,HOTTIP,AC109454.3,AC017083.1,PART1,AC023034.1,AC107419.1,LINC00470,BCRP3,AP001094.2,UCA1,AC016737.1,AC010731.2,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,AC036108.4,LINC00163,LINC00461,AL355472.4,AP002478.1,KCNH1-IT1,GDNF-AS1,AC011337.1,AC106795.2,LINC00536,C1orf132,AC018755.4,AL451050.2,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC067930.5,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC004034.1,AL589743.4,AL355472.3,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC090912.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC005858.1,AC006305.1,MIAT,CCDC26,AP000424.1,HCG21,AL021395.1,FLJ12825,AL109761.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,Z99916.1,SRGAP3-AS2,AL022316.1,FAM138B,LINC00051,AL049830.3,H19,NAV2-AS2,AC005329.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AL645608.9,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-85-6798-01,2704,222,33,105,4,12,1,247,14,5,29,774,599,2,989,9,0,0,3899,0,309,4,9,2,6,9,25,129,19,15,1,0,0,27,110,1,11,28,2,9,18,10,9,1,5,6,10,0,4,124,5,15,377,0,1,2,4,9,14,15,18,3,14,27,7,2,0,70,61,13,23,12,101,4,15,7,4,1,0,12,6,18,4,5,178,0,3,0,2,6,0,6,102,3,3,0,5,6,9,0,0,0,0,0,4,1,8,8,2,7,0,1,360,5,3,0,18,2,0,1,0,0,0,5,2,27,2,1,0,0,0,21,0,4,3,0,1,12,11,0,3,0,0,0,404,0,7,0,5,14,6,0,0,0,0,1,3,0,0,0,2,1690,0,0,0,23,2,3,1,9,0,0,1,0,0,0,3,3,2,0,0,2,1,3,0,0,3,5,0,0,4,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,74,0,0,0,0,26,0,11,0,0,0,0,0
TCGA-85-7696-01,21415,1317,406,234,8,58,32,667,22,18,124,1564,1377,59,467,27,4,41,1930,0,136,57,66,58,12,68,36,1253,139,140,78,1,23,124,175,4,22,69,1,12,94,39,209,4,48,28,28,273,57,16,37,13,4,7,35,176,72,80,52,102,4,66,362,440,60,4,38,144,37,23,53,497,92,1,1473,7,164,3,9,42,5,163,33,12,84,54,9,6,42,22,104,22,397,90,57,0,29,49,276,0,116,1,179,5,4,25,36,110,37,120,18,3,8308,18,16,0,7,14,28,1,0,2,0,14,22,54,5,0,6,0,6,7,1,11,22,0,0,3,13,3,16,1,3,14,1173,0,51,74,94,40,2,1,12,1,2,2,8,4,1,2,6,0,3,5,5,121,9,4,0,2,4,3,0,0,2,8,16,5,2,0,10,6,3,22,17,2,3,15,0,6,4,4,2,3,1,11,4,15,0,3,0,22,2,0,3,3,0,2,0,0,0,7,1,2,1,0,11,0,0,1,0,1,0,0
TCGA-85-7697-01,3892,235,306,213,30,50,19,925,21,18,54,685,1012,24,123,17,0,268,1032,1,230,59,36,2163,10,19,29,489,2,42,17,4,1,41,144,0,14,121,3,10,63,3,47,9,19,14,1,101,12,323,15,9,68,6,12,230,47,6,53,184,25,63,115,114,28,1,12,1,15,4,8,65,47,1,180,11,15,3,29,66,0,41,73,131,36,5,25,6,13,5,4,1,117,27,54,0,13,2,2,2,21,0,25,4,2,4,9,56,110,45,1,3,1687,21,18,0,4,7,3,0,2,29,0,3,1,48,6,0,1,0,0,77,0,27,3,2,0,1,21,139,4,0,4,9,53412,1,23,0,12,2,23,0,0,1,2,7,1,0,4,1,6,0,36,3,3,59,9,1,1,1,6,5,0,0,1,7,0,10,3,8,0,1,29,1,5,6,4,0,6,1,0,0,0,3,0,6,0,2,5,1,1,2,0,5,0,0,3,1,1,1,1,0,19,0,0,3,0,2,0,1,4,0,0,0
TCGA-85-7698-01,2483,728,8,114,22,37,31,111,22,23,19,715,1415,59,13,22,0,1,1740,3,142,27,42,0,7,39,29,741,12,37,19,1,14,2,109,1,20,295,4,11,17,29,61,4,24,20,0,1,8,344,14,4,2,3,18,164,27,60,10,159,3,3,14,105,19,2,5,45,10,17,21,50,106,14,144,15,12,3,10,11,2,40,11,5,234,3,10,4,8,6,19,1,345,12,2,2,9,17,14,1,8,3,11,9,6,5,79,19,18,24,7,1,6030,14,3,0,39,8,5,3,1,1,0,7,3,39,3,3,0,3,1,5,0,12,6,1,1,6,17,7,10,0,5,26,1852,0,11,0,14,8,2,0,8,0,0,3,1,1,0,6,0,0,2,1,2,99,4,13,0,0,0,0,0,1,1,5,3,2,3,2,0,1,4,1,2,1,4,2,1,3,1,1,0,3,1,0,1,1,0,3,0,2,0,2,4,0,0,0,0,0,0,0,5,0,1,4,0,1,2,0,0,1,0,0
TCGA-85-7699-01,2285,98,17,202,41,65,40,165,8,63,3,673,695,15,5,10,1,3,60,1,23,0,37,1,3,10,34,1357,0,26,8,1,373,47,16,3,6,13,0,12,74,21,37,0,14,11,12,81,12,105,5,4,1,5,22,26,7,5,19,54,1,5,0,474,10,18,0,25,1,1,69,30,28,5,65,17,19,3,1,9,9,22,19,2,136,0,2,6,5,9,5,0,92,9,4,2,5,40,19,5,6,1,9,6,4,33,3,25,0,14,3,3,1935,7,32,0,0,24,4,0,0,2,0,6,20,3,1,0,12,0,0,39,0,32,65,0,1,1,7,0,9,0,1,10,4933,0,20,0,7,4,0,21,2,0,2,1,1,1,0,1,0,1,0,0,4,1,0,24,1,1,2,0,1,1,0,0,5,20,2,51,0,0,3,2,0,6,75,7,1,17,0,0,0,2,1,1,0,4,0,0,0,0,0,3,0,2,0,0,0,1,1,1,1,1,7,6,0,0,0,0,0,0,0,1
TCGA-85-7710-01,6320,139,186,213,13,19,13,36,10,2,22,916,1062,34,8,15,4,0,43,2,402,16,35,0,5,43,3,259,10,69,50,1,228,1,82,0,14,17,1,7,0,18,151,12,21,16,13,0,10,30,13,1,247,2,40,45,27,1,24,201,8,14,0,74,11,0,46,12,14,0,1,61,36,3,536,0,12,2,4,8,0,20,31,2,15,0,4,4,13,5,0,1,15,8,2,1,10,1,39,0,142,1,17,3,8,3,5,64,22,184,4,0,527,2,6,0,2,40,2,1,0,2,0,3,1,56,6,0,1,0,0,17,0,4,3,0,0,0,1,0,7,0,0,2,36,1,4,3,51,3,0,57,1,0,1,3,10,1,8,0,0,0,0,0,0,40,0,7,1,0,1,0,0,4,1,0,0,1,1,0,1,1,0,8,2,0,0,10,22,0,0,1,0,13,1,0,0,3,0,0,0,0,0,3,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TCGA-85-7843-01,6389,276,55,17,21,27,14,625,11,15,40,946,913,30,495,14,0,0,269,0,121,10,20,26,6,16,46,569,1,42,28,0,11,21,171,1,20,56,0,15,44,28,39,9,13,24,1,213,5,913,6,1,2,2,6,2,16,4,110,44,8,117,207,24,7,2,0,15,90,19,23,47,101,1,47,19,15,0,2,13,3,33,16,2,61,27,8,1,5,19,21,2,334,18,1,1,10,2,5,1,9,3,6,6,3,5,10,58,1,6,10,2,433,4,10,0,184,0,28,1,0,4,0,3,0,12,0,1,1,2,0,4,0,6,7,3,0,1,15,13,2,0,127,5,7702,0,18,3,6,6,10,0,22,0,1,8,14,2,17,1,6,0,1,4,2,23,3,8,0,3,0,2,0,0,2,3,2,0,3,0,0,7,4,0,0,29,3,0,1,1,0,2,0,1,0,0,0,1,0,0,1,0,1,14,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-7844-01,5822,465,302,206,31,31,36,226,56,30,39,462,976,88,13,26,0,0,1605,0,145,44,21,0,13,18,14,667,32,76,18,1,8,75,10,2,16,6,2,14,21,30,40,0,17,18,6,166,11,79,29,65,395,9,18,4,17,97,23,52,134,7,1,111,23,1,89,5,28,7,48,153,72,1,115,16,16,1,4,15,50,40,21,1,32,0,10,3,9,9,0,16,355,137,5,0,7,3,1,0,33,1,7,1,4,9,12,341,34,103,9,0,908,8,5,0,0,0,6,0,0,8,0,7,1,16,9,0,0,0,3,13,0,21,1,0,0,1,4,3,5,0,0,6,150,0,11,1,12,16,1,1,0,3,1,4,1,1,0,1,16,1,0,1,1,26,19,13,5,0,0,2,1,0,0,0,0,0,5,1,0,1,1,11,2,0,1,9,2,1,2,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,3
TCGA-85-7950-01,3529,123,497,146,29,33,72,39,118,26,22,597,1056,22,17,53,2,1,304,0,14,1,29,1,12,24,13,372,485,90,15,1,19,63,61,1,10,11,0,15,47,6,31,0,25,17,0,355,6,10,40,45,145,6,26,1,42,10,47,28,7,10,3,132,18,0,21,18,7,1,446,18,549,4,43,7,7,2,2,18,66,36,3,1,529,1,6,4,12,5,0,40,268,30,10,0,57,11,16,0,28,4,4,6,6,2,5,290,39,24,58,5,916,4,172,0,0,12,38,0,2,8,0,5,0,121,7,6,47,2,5,116,1,11,134,0,0,0,12,0,14,0,3,3,79,0,33,3,3,2,4,12,6,0,0,3,9,0,0,11,1,0,0,22,53,22,3,40,1,50,2,13,0,0,0,3,1,0,5,1,1,0,26,1,2,5,2,2,0,2,3,5,202,1,0,19,1,7,0,1,0,2,13,55,0,1,0,0,0,1,2,15,1,0,0,2,4,0,1,12,0,131,0,1
TCGA-85-8052-01,3225,409,97,66,4,19,7,54,26,4,11,364,1108,26,413,8,0,11,634,0,223,51,23,2,2,32,22,186,1,7,6,1,16,35,34,2,9,17,2,7,21,13,51,0,12,11,4,39,10,48,11,18,65,0,3,18,35,36,66,14,8,4,201,43,16,0,9,36,94,14,6,22,29,61,140,6,11,0,1,17,13,19,6,0,50,4,20,1,11,3,3,17,232,6,18,0,0,15,23,0,4,0,5,2,2,3,1,145,47,44,7,1,7262,21,8,0,0,8,1,0,0,1,0,6,3,17,2,0,2,2,2,7,0,19,49,0,0,1,10,0,0,0,5,9,928,0,8,0,1,16,2,0,1,0,0,2,1,0,0,0,1,1,4,0,2,78,4,0,1,0,1,4,0,0,0,2,3,4,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,17,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,7,0,0,0,0,0,0
TCGA-85-8070-01,7000,458,139,17,3,10,9,67,85,1,2,500,1050,8,2,4,0,73,554,0,18,204,34,0,1,23,25,132,2,35,13,0,0,3,136,4,20,1,0,18,222,43,35,1,22,27,0,0,34,71,10,48,688,3,6,4,58,69,24,11,0,7,1,50,46,0,2,67,388,3,0,43,81,24,84,0,19,0,0,16,12,24,7,0,114,29,0,6,8,19,1,53,433,11,13,0,13,8,31,0,4,1,10,61,4,1,2,186,0,5,2,6,500,9,1,0,45,9,18,0,1,2,0,30,1,4,2,0,0,1,4,0,0,4,1,0,0,0,12,1,5,0,0,0,27,0,17,0,18,13,1,2,0,2,0,9,3,1,0,6,1,151,0,0,0,9,0,1,0,1,0,2,0,0,1,2,0,0,0,2,2,4,1,0,1,0,0,4,0,0,2,0,0,0,0,0,1,1,6,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,16
TCGA-85-8071-01,2116,61,216,61,22,15,7,293,51,3,34,433,490,6,6,2,3,1,139,0,8,10,26,0,3,19,8,52,6,4,16,1,105,15,298,3,13,0,0,2,3,11,39,2,8,7,1,0,10,446,20,22,1,0,7,3,12,20,1,32,12,0,10,13,8,0,1,34,25,11,12,86,51,0,23,0,9,0,11,1,2,11,1,543,9,1,2,2,2,4,0,3,145,7,0,1,10,5,30,8,4,0,8,4,2,10,4,23,1,163,0,3,199,3,0,0,111,3,4,0,1,0,0,0,0,1,15,1,0,0,3,1,0,1,2,0,0,56,9,3,2,0,0,1,22158,0,2,1,43,1,2,0,2,3,1,4,1,1,0,1,1,0,13,0,2,45,0,0,0,0,3,8,0,0,2,0,0,22,0,0,0,4,2,0,1,0,2,0,0,0,1,0,0,0,1,5,0,0,8,0,0,3,4,1,0,1,3,0,0,8,0,0,0,0,1,0,2,1,0,0,0,1,0,0
TCGA-85-8276-01,1203,218,172,63,10,27,17,21,30,11,14,600,524,37,1557,16,1,92,1637,0,88,4,40,5,4,107,18,356,1,14,36,1,9,54,108,4,12,28,6,13,7,18,19,3,36,13,6,25,18,0,18,28,5,3,7,2,26,7,14,12,0,89,0,63,22,2,1,10,0,13,2,10,104,116,77,28,6,1,0,23,3,11,3,0,18,0,10,7,10,9,11,1,107,11,26,0,7,23,22,0,0,2,8,1,9,4,9,326,19,21,2,0,5116,7,3,0,2,2,2,0,0,0,0,5,0,0,6,0,1,0,0,3,0,20,4,1,2,1,4,1,10,0,0,3,644,1,2,0,131,12,1,1,2,2,2,2,5,0,0,1,3,0,0,1,0,44,9,4,2,0,0,6,0,0,0,0,2,1,6,17,0,2,1,1,1,0,0,1,1,0,1,1,1,3,0,9,2,0,0,2,1,0,0,3,0,1,0,1,0,0,1,11,0,0,0,0,12,3,0,0,1,0,0,0
TCGA-85-8288-01,9094,93,158,184,35,53,38,48,5,14,8,104,362,44,21,12,0,0,123,1,33,2,21,0,7,8,7,639,252,20,12,0,360,20,43,2,18,23,2,11,154,4,43,3,8,10,7,11,15,31,16,5,9,1,14,1,6,0,7,19,4,3,0,49,7,3,24,8,0,0,31,28,35,6,97,6,8,1,2,62,4,14,5,5,123,0,2,6,4,3,3,0,77,16,201,0,159,7,4,0,6,3,3,8,2,13,0,335,0,86,12,1,958,0,91,0,0,44,29,3,0,0,0,4,3,29,3,0,2,0,1,163,2,15,191,0,0,0,1,0,64,0,33,0,238,4,3,1,2,0,5,4,7,3,3,1,8,0,1,3,0,1,0,0,21,6,9,9,0,1,0,2,0,0,0,0,0,0,8,1,0,2,27,0,1,7,0,2,0,2,0,6,0,2,0,3,0,2,0,0,1,2,3,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,19,0,41,0,0
TCGA-85-8350-01,3508,301,149,138,37,35,21,307,11,18,0,639,524,170,5,16,4,159,362,0,52,56,81,2,15,44,21,908,51,145,36,3,374,55,80,3,17,27,0,3,18,7,31,6,20,16,14,19,61,24,35,18,261,5,27,64,66,18,19,39,84,5,1,299,4,0,25,25,3,16,167,92,96,0,126,16,28,3,0,38,5,136,27,147,88,5,2,16,31,7,11,5,79,11,205,1,9,52,18,1,4,1,12,0,6,31,5,11,62,180,26,3,831,18,11,1,3,33,5,1,6,35,0,6,26,4,16,0,41,1,0,30,4,40,9,1,3,2,24,69,20,0,9,1,982,0,20,5,2,31,0,1,0,1,1,11,2,1,0,6,24,0,16,7,5,11,43,5,2,35,0,3,0,1,3,6,78,5,1,1,3,3,2,11,0,0,2,4,2,0,0,1,2,10,1,5,0,4,0,17,0,3,0,37,6,0,0,7,0,10,1,1,1,1,0,1,8,6,0,3,0,22,0,0
TCGA-85-8479-01,9772,318,1,153,3,52,10,663,183,3,22,1248,715,36,3,10,2,0,43,0,202,21,104,1,9,58,65,97,30,71,39,1,0,0,53,1,25,107,5,3,0,0,51,11,9,28,5,34,20,31,34,0,1,9,12,23,31,2,41,227,0,58,6,15,9,1,0,66,24,1,18,193,169,4,101,5,45,2,28,7,13,62,78,1,113,0,35,3,11,2,25,0,21,2,1,0,5,2,22,6,44,4,27,4,3,1,8,290,1,439,0,1,250,10,17,0,0,5,2,0,2,3,0,4,13,2,0,2,23,0,1,422,0,0,3,0,0,0,5,14,2,1,17,1,207,1,45,4,7,5,4,11,0,0,0,2,18,0,114,0,0,0,1,1,11,5,0,1,0,0,3,3,0,1,0,0,0,11,0,0,3,0,0,16,0,4,1,3,23,2,0,0,0,0,0,0,0,1,0,3,2,1,0,48,0,0,0,3,0,0,0,1,12,1,0,0,0,0,0,2,2,0,1,0
TCGA-85-8481-01,1718,43,73,31,19,8,11,23,22,9,1,330,614,19,2,3,0,29,16,0,28,1,16,0,4,11,7,253,12,24,8,0,7,1,25,0,5,14,0,2,0,2,5,0,10,19,6,83,3,1,4,0,44,3,0,17,6,4,37,221,96,4,0,133,10,0,1,1,10,0,11,15,21,1,43,8,2,0,4,7,2,14,25,16,5,0,3,0,2,0,7,1,36,5,4,0,4,8,3,0,11,1,9,0,1,7,0,140,2,23,2,0,416,3,7,0,0,21,8,0,0,2,0,2,14,0,0,0,1,0,1,21,0,13,2,0,2,0,1,2,2,0,2,0,134,0,2,5,3,0,0,0,0,1,0,6,0,1,0,3,0,11,0,1,17,0,0,15,0,2,0,0,0,2,0,1,0,1,2,0,2,0,2,0,0,12,4,0,0,0,0,3,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-85-8584-01,209,1,0,1,5,15,28,0,22,10,0,241,696,49,0,14,11,0,10,0,116,4,28,0,16,12,12,249,0,25,7,0,83,19,21,0,13,2,1,5,0,3,25,12,9,16,0,0,9,0,4,0,6,3,19,291,37,0,31,1,0,31,0,82,13,0,21,0,32,0,5,4,15,1,125,10,19,1,0,26,2,8,48,109,29,18,0,0,9,0,8,118,4,0,4,1,6,15,0,16,2,0,5,22,13,2,2,1,24,0,25,0,1032,8,39,0,1,9,16,0,0,11,0,3,0,42,5,1,0,0,0,30,0,70,3,6,2,0,1,91,5,0,0,2,5458,0,3,2,0,20,0,0,0,0,0,1,13,2,2,0,13,0,7,0,5,1,3,0,4,0,2,1,0,1,2,3,0,1,5,2,1,0,7,3,0,0,0,0,2,0,0,0,2,19,1,0,0,2,0,0,25,1,0,0,0,0,0,1,0,1,0,0,55,0,0,1,0,0,0,0,0,0,0,0
TCGA-85-A4CL-01,12827,576,700,150,2,37,37,612,21,10,23,821,930,13,9,26,4,0,1224,0,71,77,66,0,8,88,42,430,26,78,8,0,52,82,48,1,52,14,27,6,23,38,11,15,59,25,8,314,49,30,34,55,333,13,14,13,51,25,18,1,9,87,64,460,24,0,104,82,14,10,12,68,79,0,162,41,64,1,3,11,19,42,12,5,62,36,6,6,51,15,196,114,28,1,2,0,4,4,6,1,24,1,30,13,71,4,8,148,9,165,7,3,3888,16,4,0,8,38,6,0,2,1,0,2,2,6,0,0,0,0,1,341,0,5,75,0,0,3,19,0,9,0,0,5,350,1,0,0,3,3,4,1,2,1,1,0,1,0,0,2,1,0,1,0,3,183,23,1,1,2,4,7,0,2,2,5,7,0,1,1,0,0,21,0,8,0,3,1,1,11,0,1,0,5,0,0,4,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0
TCGA-85-A4CN-01,1874,320,127,74,5,10,20,214,30,3,26,363,800,8,74,10,0,12,534,0,74,74,18,1494,2,18,23,183,17,18,16,0,19,20,34,3,14,82,3,4,109,29,38,2,12,13,5,21,8,29,3,13,3,0,2,4,13,118,14,7,1,39,15,46,9,0,4,30,15,17,57,40,42,0,31,5,5,0,0,5,1,40,13,0,47,9,16,2,3,12,3,0,172,0,0,0,15,1,29,0,3,0,8,1,52,4,12,312,0,10,5,5,4225,4,0,0,17,11,4,0,0,0,0,4,7,40,0,1,0,1,13,13,0,5,9,0,1,12,11,0,8,0,0,9,79,0,14,2,53,3,0,0,0,2,0,13,0,0,0,1,0,0,1,1,2,22,5,9,0,0,1,1,1,0,1,16,2,0,2,1,1,3,0,6,3,1,2,0,1,0,1,0,1,3,0,1,3,0,0,0,0,13,0,0,0,1,0,1,0,0,0,2,1,0,1,8,4,3,0,0,0,0,1,0
TCGA-85-A4JB-01,5027,136,0,0,4,13,24,139,0,4,3,471,604,11,24,38,0,173,63,0,36,30,60,1,1,7,15,168,18,10,19,0,84,5,53,7,13,287,2,8,1,21,47,0,8,59,19,0,15,55,6,46,436,1,6,15,13,23,14,165,6,26,4,142,20,2,6,1,14,60,34,156,31,5,15,3,9,2,0,9,0,12,14,21,159,4,3,2,3,2,0,15,126,4,85,1,11,40,0,7,2,1,5,4,6,9,9,28,1,9,0,3,302,36,1,0,1,13,10,0,0,10,0,10,0,21,0,0,19,0,0,17,0,13,3,0,0,4,21,43,2,0,6,15,14752,0,6,1,0,0,1,4,0,0,0,7,3,0,1,7,1,698,2,0,5,7,0,1,0,0,1,0,0,0,0,2,0,1,3,17,0,4,11,0,0,1,0,6,0,1,1,0,0,1,3,0,0,0,12,0,0,0,0,2,0,6,0,4,1,3,0,0,0,0,0,2,0,0,26,2,0,0,0,0
TCGA-85-A4JC-01,3780,86,95,64,3,11,4,444,25,10,3,227,654,25,1,7,0,177,56,0,94,48,19,2,3,26,66,191,22,21,9,0,1,11,27,3,12,39,0,7,0,13,11,4,12,16,0,0,13,10,15,0,104,0,11,7,18,5,3,58,53,28,3,44,9,0,2,10,12,0,10,73,26,2,92,31,6,1,27,39,4,20,9,10,38,4,4,1,13,6,3,7,15,0,31,1,14,1,3,1,15,2,4,3,0,7,0,519,0,291,12,0,259,20,13,0,1,0,3,0,0,64,0,3,0,2,0,2,10,0,1,334,0,10,1,9,0,5,1,398,13,0,6,0,184,0,3,3,5,0,0,0,0,0,0,0,0,1,10,0,0,2,4,0,0,18,1,3,0,4,0,2,1,1,1,2,0,16,1,0,0,0,0,0,2,2,4,0,6,0,0,0,0,2,0,0,0,0,0,2,5,0,0,1,0,0,1,1,9,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0
TCGA-85-A4PA-01,8,23,0,0,26,158,99,5,0,30,0,1,959,280,0,65,7,1,12,2,7,0,86,0,32,28,8,441,0,80,47,1,1,0,32,4,26,0,3,9,1,3,12,15,37,4,0,0,22,9,1,4,1,16,27,2,58,8,7,2,0,7,1,204,8,2,4,20,1,0,9,29,171,1,691,173,47,9,0,8,0,2,3,1,254,0,0,6,6,0,12,2,5,5,22,1,12,5,12,0,0,5,9,1,3,51,39,2,93,8,3,1,3551,7,28,1,3,4,5,0,5,2,0,6,0,3,6,0,3,0,0,10,1,16,6,2,1,0,1,7,14,0,0,11,267,0,21,1,7,19,5,0,1,0,1,3,0,3,9,6,22,11,0,1,0,1,1,3,3,0,2,0,0,2,3,1,6,0,0,0,0,0,1,3,1,0,1,0,2,0,0,5,0,0,0,0,0,2,0,0,0,1,0,68,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0
TCGA-85-A4QQ-01,20404,288,571,154,6,15,4,304,51,2,47,9,1092,4,5,2,2,128,44,0,24,8,47,3,14,51,28,89,0,82,17,0,81,4,75,1,7,224,1,2,0,8,23,6,6,46,0,135,21,12,9,0,177,1,33,33,33,0,87,884,16,274,0,32,19,0,0,16,22,1,5,219,38,2,330,0,18,0,24,20,1,20,24,3,35,0,10,3,14,8,1,0,8,5,2,1,25,13,2,0,29,1,17,3,12,5,5,115,2,164,5,1,1363,68,5,0,0,38,4,0,1,29,0,0,78,4,2,0,4,0,2,359,0,30,57,8,0,0,2,91,2,0,3,1,123,0,4,1,0,1,1,0,1,2,1,0,9,0,73,2,2,0,11,0,41,5,0,2,0,1,2,0,0,1,0,0,0,2,0,2,0,2,1,0,4,0,22,0,42,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,2,2,3,0,0,12,0,0,0,0,0,0,0,0,1,0,0
TCGA-85-A4QR-01,4527,148,218,90,0,9,9,345,6,2,0,1287,495,65,65,14,0,122,291,0,17,5,64,212,2,38,41,25,5,32,22,6,36,47,175,0,15,3,3,13,0,27,30,2,25,32,16,0,31,1013,11,7,63,4,2,12,32,0,1,3,3,284,11,175,22,0,0,14,20,6,5,26,74,0,35,0,10,0,6,56,8,20,42,0,45,270,83,6,3,6,2,1,113,4,1,0,12,8,9,2,0,0,3,19,2,14,7,101,15,15,60,14,41,3,0,1,652,6,4,1,0,0,0,17,0,14,0,2,3,0,1,0,1,1,2,0,0,2,48,1,7,0,9,9,446,0,14,0,1,4,1,0,0,5,3,1,2,0,1,0,14,0,0,5,0,202,4,0,0,0,6,2,0,0,1,11,0,5,0,0,0,8,4,10,3,0,0,5,1,1,0,0,0,0,0,2,1,1,7,0,0,0,0,0,0,15,0,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0
TCGA-85-A50M-01,2125,56,1,0,14,14,13,66,0,23,0,212,290,835,0,13,11,19,10,2,11,0,8,0,3,12,1,902,19,15,13,0,0,0,13,1,14,34,1,8,1,8,30,2,3,20,0,2,7,1,1,26,1,4,27,10,3,0,12,447,457,22,1,264,0,21,8,6,3,2,10,34,9,0,57,11,1,0,2,22,0,18,32,43,6,0,0,6,2,0,49,1,87,4,1,1,10,35,4,23,5,1,5,5,1,7,7,18,237,21,0,0,594,1,7,0,0,1,4,0,0,0,0,2,0,6,1,6,7,1,0,63,2,20,6,1,0,11,2,1,6,0,0,4,54,0,1,0,0,77,1,0,0,0,0,8,8,1,5,15,55,1,2,4,24,4,0,8,0,0,0,1,1,0,0,0,0,0,3,0,0,1,2,7,1,0,29,0,3,0,0,7,0,0,1,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
