Unnamed: 0,CCNB1,ZWINT,PBK,GJB3,CBLC,KPNA2,HOXC13,ATAD2,HOXA10,IQANK1,RHOV,PRKCE,ALDH3B2,LMO7,AKR1B15,ARNTL2,HECW2,FAM83A,TGFBR2,GPT2,PYCR1,SLC9A3R2,RBMS2,BOP1,MYRF,RPS6KA2,PREX2,PPP1R14B,H2AFX,GSDMC,SLC1A1,LIMCH1,GADD45B,UTRN,TMEM100,CD55,TSKU,GPD1L,CITED2,PTPRM,KLK6,ALDH3B1,RECK,MYEOV,CASP14,RHOBTB2,ATP11A,SLC7A11,SYT12,LRRK2,TSPAN4,NCCRP1,DDX11,TMEM125,EEF1A2,C1QTNF6,PLEK2,FBXO32,ARHGAP29,NTN4,CYP24A1,STEAP1,PAX3,C2,DDAH1,KCNQ5,HIST1H2BD,TREM1,FOLR1,LEFTY2,RND1,STEAP4,SEMA3B,MDFI,TBX18,ENPP4,AKAP12,OLFM4,INHA,B3GNT3,LPCAT1,NR4A2,ULBP2,TNNT1,MLPH,COBL,ECEL1,SFTA2,PTGES,ADAMTSL4,SERTM1,B3GNT7,PRDM16,SLC16A4,EPHB2,KLHDC7B,SELE,ABCC2,KRT80,C15orf48,PROK2,RORC,GREM2,HOXA9,TMC5,SLC44A4,CAPN8,ELAVL2,PAEP,MAEL,TFF1,SMOC1,MAPK4,S100P
TCGA-85-7843-01,9306,4006,1129,4316,1588,23214,445,7352,172,6506,6401,1288,4185,9411,424,5464,980,3993,4423,4655,5592,3231,1839,7741,230,1768,482,8647,8706,2182,1364,604,3265,4114,41,2003,8946,11406,4944,1894,61,546,518,2358,3,373,3284,3170,1096,410,1674,1248,3197,132,55,2105,277,6037,1615,554,602,5375,173,622,3131,60,534,1126,130,4,206,889,209,1342,89,358,1552,24,8,511,4943,993,2049,97,493,175,55,4,1599,608,6,278,34,121,2649,122,1194,83,1581,438,35,69,20,9,317,713,40,20,25,3,53,32,6,5522
TCGA-85-7844-01,2963,2742,695,1192,1161,10977,17,5377,727,2449,2378,899,360,3278,190,5800,1174,471,8020,1971,1306,2512,2693,2577,273,3016,342,2276,4728,753,412,8134,1993,9252,124,5601,15003,1150,2471,3239,0,580,824,31,0,1182,3049,21670,31,1670,1738,17,2110,422,23,3332,304,5413,1297,2021,134,1105,7,797,1153,181,892,686,498,4,1037,396,448,1738,456,1098,2115,230,83,39,11725,1154,608,120,895,312,29,148,594,455,72,693,95,302,1622,79,344,42,1712,112,25,194,98,52,592,401,263,20,62,3,6,24,43,44
TCGA-85-7950-01,2946,1621,666,3294,339,5729,43,2819,286,1739,2347,689,394,3596,11,4207,744,29,3050,934,1465,2008,639,2823,61,1179,77,1994,1773,30,200,1767,1882,7764,16,2065,2704,978,2005,2324,1,321,426,273,2697,484,1444,919,90,545,858,189,2659,200,29,1807,934,2562,587,786,107,392,37,499,477,1017,204,695,47,2,245,118,155,972,214,624,784,736,30,26,5867,1350,441,797,221,23,56,27,3631,341,0,265,82,275,1838,4367,1400,38,1048,181,5,33,70,43,61,72,33,18,140,2,0,233,406,10
TCGA-85-8052-01,1526,934,467,1289,1283,4218,110,2264,228,2636,813,385,959,1544,35,1250,129,192,1370,1900,1456,801,707,3138,459,880,315,3395,2769,183,97,779,813,2576,23,1283,6893,397,1350,490,583,294,230,25,2,483,1607,7997,129,914,502,135,671,488,603,800,185,2317,348,509,79,386,9,408,539,154,172,402,395,4,373,194,197,1460,149,398,481,55,39,119,3899,300,93,1216,536,466,352,162,199,282,16,925,281,64,239,75,55,540,1779,98,4,184,9,31,221,227,170,9,22,3,19,96,86,80
TCGA-85-8070-01,1433,1597,284,283,955,6158,13,1388,160,4141,4369,832,1325,1475,10497,1459,81,20,821,8101,2461,1106,406,2855,556,115,23,4128,5970,88,489,1464,1092,1420,37,875,7780,646,864,612,0,197,222,28,0,171,1176,7478,28,32,457,6,2029,833,39,710,20,804,641,231,213,3323,82,77,1554,254,780,49,2,1,91,89,92,17,12,463,112,0,13,243,5670,1176,131,627,36,124,10,1,599,31,9,741,19,50,3354,79,20,12008,1653,96,2,8,0,128,29,372,9,26,0,2,0,4,3,511
TCGA-85-8071-01,1927,2287,977,2880,381,4756,68,2214,143,3403,5278,906,1241,1426,161,1095,196,11028,845,2348,1299,650,1285,1926,378,213,27,3546,1632,898,177,263,516,1557,2,1682,7822,421,1402,458,439,60,320,428,14,196,885,4120,470,57,208,29,1350,20,3,327,781,1195,117,174,13,631,100,225,128,209,599,8,108,1,27,50,409,644,460,178,203,831,5,118,2266,1592,177,704,104,23,45,37,1618,192,8,58,6,152,1379,2669,33,94,186,11,1,55,7,18,142,1630,27,11,1,2,5,4,2,234
TCGA-85-8276-01,1702,2804,399,732,1192,5855,110,3931,78,5047,833,349,1314,1527,437,766,455,23,3176,1578,2512,2323,1096,11152,98,1679,132,2183,1181,695,166,882,1427,2783,64,4070,2502,382,2217,1143,5,767,694,44,1,654,1965,200,48,586,1930,499,1232,329,32,1699,588,3276,354,574,82,925,1,1110,838,216,273,711,207,13,150,240,286,941,371,372,883,0,13,120,3314,206,747,148,330,641,40,127,1128,390,1,202,80,128,631,226,74,21,3683,188,22,85,41,15,90,123,104,1,5,5,0,25,65,116
TCGA-85-8288-01,2289,3393,2186,1858,1154,9104,200,5031,386,2119,1042,1462,3771,3132,18,5500,751,43,4180,4620,4743,2953,2310,5468,404,1652,187,3676,4846,59,152,919,4211,6790,17,4885,6416,1032,2499,2203,0,512,994,149,461,1391,2921,197,122,267,2163,251,3481,200,34,2886,1402,4066,1505,611,108,687,82,227,2087,333,451,381,2,6,314,309,366,991,282,556,1538,77,17,400,2725,798,509,79,61,10,81,4,2912,422,0,145,126,351,3419,1269,309,48,1385,101,6,41,235,35,37,84,3,28,2,15,0,331,36,8
TCGA-85-8350-01,1817,2173,417,3563,2451,4874,772,2004,210,3885,2292,1354,3284,3328,99,2154,461,1806,4456,1469,2848,3128,2618,3189,911,2772,266,2583,2696,242,319,1818,2699,2268,318,3997,4219,956,2652,2037,571,1101,454,443,607,1415,3629,195,973,1186,1925,955,4212,792,6657,3442,783,3732,1837,3000,662,473,35,671,1090,277,1185,494,759,16,600,683,1451,3305,409,990,1422,8854,100,1643,11106,472,795,2287,1988,392,1257,420,1824,430,20,552,417,298,3747,525,87,84,3739,368,13,347,380,19,639,481,315,47,28,233,11,122,175,127
TCGA-85-8479-01,2930,2192,800,8080,2769,4296,1485,2637,341,3833,10915,371,1693,1400,1189,3844,220,15731,1725,2105,1178,1310,2411,4401,369,629,108,5330,2556,4614,225,2844,1384,951,8,3845,4368,502,770,627,11,348,101,77,7319,769,3414,574,355,43,596,25,4272,155,502,4346,2854,7084,263,267,229,808,12,119,215,115,1645,1077,16,0,136,758,754,5913,19,294,126,6,236,86,5395,1620,2049,4394,1843,95,23,3,10426,1566,18,124,171,40,723,120,107,110,1619,83,9,86,5,10,33,61,36,3,3,1,11,377,221,807
TCGA-85-8481-01,1806,947,254,6455,2371,4043,107,2174,178,3045,1920,272,393,1937,312,8480,173,6210,5566,2929,2192,2259,3815,3388,337,1952,27,4508,3270,1474,123,629,2423,1511,8,3876,6649,784,1644,399,36,597,291,55,2571,545,1986,2131,2163,117,1636,373,2670,174,589,1155,2347,5173,270,2016,10179,1448,1,561,872,90,1634,6023,107,0,155,94,1499,2502,531,161,4832,219,23,1869,4436,465,2425,2360,964,221,264,3,3536,527,0,1033,28,194,9014,21586,44,52,3451,1508,36,10,25,10,260,183,8,3,15,1,5,331,28,4035
TCGA-85-8584-01,3834,2581,627,2681,3927,6241,4,2941,4,2841,5076,265,1571,8619,1076,12904,296,25222,4562,8705,5503,3910,2830,3582,2425,2164,84,3976,6424,1418,304,4062,2946,1893,25,4234,15167,620,1158,2954,1710,21361,251,946,404,2797,7310,3339,1724,517,3173,10390,12766,2668,1516,3757,1237,2396,419,964,27153,960,0,1097,3197,17,2674,549,309,9,4770,1488,3471,2471,360,405,11085,9,616,4319,4670,2324,18,149,16548,2053,118,2661,3851,1503,1,1073,46,3194,3023,410,63,5927,6369,1128,1,2767,15,25,3668,4603,5944,0,200,4,6987,3768,1487,32106
TCGA-85-A4CL-01,4530,2453,1353,1634,6708,9247,80,2059,355,2279,3897,543,5521,3580,268,2644,381,2029,1198,903,907,1780,535,2383,113,894,51,6012,5399,226,69,764,1399,1462,8,2610,6941,698,409,642,8,460,500,59,1,394,1168,1822,56,421,950,969,2455,284,130,2061,117,3060,194,2134,37,521,16,1308,250,133,1013,179,24,1,94,128,145,652,562,250,327,0,94,450,2916,706,32,26,877,328,272,1,891,436,16,407,213,77,465,528,220,144,1047,318,0,36,20,15,136,40,18,1,47,3,1,863,16,282
TCGA-85-A4CN-01,3024,1535,825,1736,1768,10805,281,2122,351,2674,1661,290,955,1673,14,2483,372,221,1581,1477,3224,1916,1045,4875,134,1617,78,4948,6159,491,61,568,1493,5516,7,2771,6252,799,622,693,5,270,468,17,3,353,1544,5010,62,247,1199,223,1580,120,66,2370,211,1052,165,439,12,1532,1,522,295,391,230,36,1,0,45,36,214,2472,380,267,493,0,21,366,3691,344,490,905,109,622,22,1,382,134,0,102,23,89,248,121,40,32,1293,44,1,8,19,12,1,78,0,1,5,12,0,618,81,52
TCGA-85-A4JB-01,2886,2295,601,4801,6046,6515,473,5135,448,6596,1276,654,3770,2017,46,1588,191,3616,2839,1961,2101,1505,2002,6815,577,1224,302,4843,2456,3693,65,581,1617,2849,9,3269,4811,935,1844,582,45,259,306,24,1344,1031,2582,432,543,103,1160,2675,3565,312,518,1872,2301,1564,1117,614,1895,644,2,290,2488,267,1010,632,8,6,61,3686,402,8061,249,825,1109,6,70,712,7697,1441,503,5362,107,108,168,8,1598,230,3,256,58,109,3643,2803,371,30,1903,205,121,19,47,150,219,274,10,5,12,2,2,59,104,1654
TCGA-85-A4JC-01,2256,955,232,4910,1539,5821,263,1642,95,2362,7164,459,5987,1062,682,1786,161,11935,2169,2008,1389,1574,924,4544,413,1218,63,5647,2001,992,75,1041,1239,585,27,3754,6746,490,694,883,708,1106,208,931,23216,419,1475,189,968,114,1043,168,1606,671,24,1956,611,6501,419,726,1460,1035,4,277,396,22,887,1100,64,2,167,960,228,3049,208,278,478,186,36,443,4383,133,650,205,814,179,39,2,5421,364,1,679,18,143,2412,3079,175,31,1109,626,19,123,33,5,737,1805,25,2,0,2,27,80,83,1490
TCGA-85-A4PA-01,2513,2167,578,77,10,5342,4,2193,8,30,40,864,20,2814,0,688,397,9,7590,544,308,1808,996,3264,524,2017,262,1875,4516,15,572,1188,2776,4167,108,4093,433,1246,2610,2145,0,1143,722,19,0,2316,2618,166,10,2490,2039,466,1360,587,29,933,23,607,1170,736,66,37,0,673,495,392,139,433,803,6,859,971,602,193,37,701,1022,4,9,57,9927,2482,11,17,1140,183,7675,544,566,661,53,513,206,192,569,520,1496,132,41,9,4,309,32,12,180,218,385,4,1,19,3,208,45,28
TCGA-85-A4QQ-01,3257,1972,645,8184,3831,6806,2495,6643,303,5925,5276,704,11036,519,350,3036,170,11490,2473,2504,480,1304,716,14118,50,326,60,8291,2776,7017,108,1679,977,276,4,3938,7585,578,2364,2041,295,613,131,6835,69,245,1467,228,737,102,297,121,2611,136,255,620,2960,18672,1870,775,228,2025,1,244,388,32,529,803,56,2,62,185,320,5445,29,250,782,5,63,811,9917,1008,1470,2890,634,77,12,4,844,331,0,136,18,49,2213,360,141,124,1757,109,1,476,3,25,532,852,163,11,6,0,5,39,457,506
TCGA-85-A4QR-01,4375,1695,738,761,1759,14936,266,4339,359,4927,4121,744,6612,3598,150,2524,281,2941,622,5198,5278,1746,1735,7167,670,1406,526,6279,8763,833,651,58,3278,1057,18,1925,4925,1946,1621,137,0,247,28,37,16,137,1794,647,30,639,173,4,1444,1098,8,1511,344,1646,1863,407,152,2822,11,526,548,21,1532,72,67,9,268,263,153,1602,376,221,195,1,32,744,3390,509,48,253,529,778,42,84,412,111,2,443,21,50,694,229,20,37,902,46,0,42,1,94,1233,968,157,59,0,0,1,3,1,3089
TCGA-85-A50M-01,1668,2175,557,3923,41,4855,3,2273,25,1385,1873,732,87,9541,169,5381,865,7757,11083,1307,2544,9110,4180,1907,383,4218,217,7192,1430,804,921,2324,2477,7186,29,9712,4749,1381,6765,4636,3,1196,642,388,4,1816,6865,696,4293,2491,1511,786,1099,1171,1162,1574,7311,7881,4285,2652,14351,3903,0,266,6556,887,1601,929,579,2,1829,1510,3098,5330,806,827,1481,175,110,1979,14514,3675,720,4873,7914,4761,68,475,4503,943,2,1332,77,158,10859,628,210,43,4642,827,178,1006,17,6,988,855,5459,36,143,0,10,8,17,1343
TCGA-85-A50Z-01,5007,3734,1071,138,695,10588,150,2514,222,3252,1213,505,6353,847,1034,2193,609,5890,2137,9414,1994,1535,897,6343,75,1180,53,5451,2857,1952,281,893,703,1193,128,2018,12347,939,1128,353,2,226,72,14,1567,980,1492,1474,1058,922,512,28,1511,214,2,756,916,6629,396,1692,5326,1710,0,329,2157,44,1348,848,187,2,398,802,163,3917,2,283,295,1005,12,25,17275,506,201,1,1570,47,7,69,530,381,202,150,68,82,4281,184,19,560,90,410,118,174,4,6,599,303,208,3,1,3,4,49,9,231
TCGA-85-A510-01,4042,3176,1865,13,418,6966,19,4920,4,1760,378,368,8,2450,2,191,968,173,2530,3600,4153,1382,1103,3255,220,1130,244,4155,3665,28,188,3820,4122,1973,454,2168,880,506,1826,2338,1,443,217,9,0,973,1695,553,11,1814,1073,36,3679,885,11,292,238,3162,2960,766,83,140,24,602,2061,380,540,150,1469,32,695,206,207,146,285,918,806,1,147,21,19592,1871,10,33,1216,4756,11,618,65,252,1052,465,54,160,363,78,584,31,690,119,20,176,23,6,2561,421,227,6,0,1,3,36,59,11
TCGA-85-A511-01,4655,2415,877,2072,2174,10410,256,4882,277,4145,1793,342,3025,4183,263,18300,353,2388,3374,2710,2619,1862,1436,4503,315,2208,161,5246,3169,1009,68,1451,1429,3720,39,3194,6317,746,1048,1431,75,484,747,354,133,527,1961,2949,511,470,1717,314,8116,124,201,2522,458,4687,392,437,229,1614,5,865,679,421,677,715,30,5,85,342,278,2297,529,664,1471,57,52,616,5799,261,501,396,163,188,44,8,2700,497,8,342,37,292,1608,1149,217,54,769,449,15,69,28,60,125,248,31,7,57,19,1,75,26,379
TCGA-85-A512-01,2822,4042,2041,2832,1357,6582,356,3560,6,6653,6750,275,4274,3070,33,3597,371,3142,1009,1312,2705,1895,1647,6200,209,843,83,5381,4351,743,77,294,1608,5558,20,2673,3989,1240,524,722,257,347,288,145,52,356,1673,734,95,585,606,444,9708,109,32,2497,481,1101,240,908,767,1910,43,262,571,134,440,140,12,4,102,123,272,1399,43,227,467,1,78,196,2563,759,389,189,111,739,45,4,174,264,13,322,32,72,225,141,154,66,13967,103,0,35,38,58,58,79,238,6,3,1,1,70,5,795
TCGA-85-A513-01,793,1123,133,38,1070,3423,12,1309,118,1286,62,621,35,7514,3,511,507,2187,5174,1341,2989,6305,1906,3330,632,3878,215,3873,1047,1813,898,1914,5456,2991,645,4811,960,1586,7314,1716,0,1493,331,48,0,5437,11883,385,67,7302,3880,52,528,4865,1721,1088,240,1381,1732,4529,32,686,0,988,2963,21,206,941,7320,26,330,3082,2866,843,3,881,438,5,13,894,36361,772,352,381,13152,2061,118,4995,387,731,41,1745,1081,586,743,510,99,66,590,192,2,1177,18,18,1643,806,5320,5,2,6,0,51,356,205
TCGA-85-A53L-01,7928,2524,1771,4864,1851,12830,121,3788,615,4451,3197,752,2953,3378,78,4203,224,192,3050,5038,5126,1303,1486,5939,227,3043,52,4413,2713,2012,673,2494,2102,3493,36,4902,5481,823,2627,1293,9,213,280,23,219,1061,1710,1162,184,832,827,270,2108,661,3467,1521,572,3870,452,1361,519,5287,59,536,408,330,2765,1493,339,2,1130,507,283,2053,841,135,410,64,196,1247,6314,834,1365,1366,322,368,84,306,2219,294,5,280,71,175,929,122,125,53,857,382,32,37,73,11,233,156,212,0,11,3,7,18,80,184
TCGA-85-A5B5-01,2828,1013,915,1492,2684,6085,496,3212,246,4680,1241,1216,2835,2525,575,1961,220,137,1241,1154,1901,1333,1146,6899,179,453,86,3163,3548,1465,24,630,1284,2961,21,3461,2853,910,189,552,81,224,349,62,6,412,1829,14254,213,220,616,62,1776,949,180,2675,147,5785,213,908,14,1307,274,295,862,371,1708,61,7,1,54,56,597,784,57,523,348,5,32,1006,2158,230,131,486,1244,502,43,7,264,90,1,1125,79,78,1281,50,110,65,1462,76,0,9,9,310,158,88,39,7,5,16,1,80,60,197
TCGA-90-6837-01,6517,1217,772,6639,1950,7442,179,3555,48,2433,6964,636,1256,4856,2894,10888,328,8521,4872,682,4137,2570,2389,5218,101,2439,155,4766,2201,1377,690,797,6035,3385,40,6341,5851,952,1528,1451,227,1144,501,1259,54,811,3206,1310,151,343,2958,1207,2722,635,621,3475,1798,3854,1133,1074,265,1596,1,1725,603,28,426,2435,93,3,474,1150,496,4012,21,950,1542,16,87,73,7180,1256,4010,1833,569,49,16,66,2398,1853,0,635,46,280,676,244,30,32,7028,432,18,62,31,3,95,137,68,6,102,8,19,46,4,959
TCGA-90-7767-01,5962,5177,952,10265,989,19958,23,7118,8,1430,259,324,396,4357,10,6047,918,35,5041,367,4457,1987,1794,5086,152,1024,121,3432,1153,66,355,2797,1821,4541,23,5755,3875,896,1690,3394,109,439,1037,65,480,819,1229,313,63,284,2341,39,4666,210,18,3029,5352,3522,8417,948,625,323,296,695,731,215,62,271,4,1,340,59,414,984,308,297,1380,6,38,20,7732,254,470,1010,97,95,53,1,2010,241,0,399,31,311,4802,6299,3479,42,385,230,11,63,62,2,20,172,23,304,6,13,1,111,152,107
TCGA-90-7769-01,4456,2518,1420,4250,4027,14443,185,7185,360,7005,6418,752,9929,3209,731,7712,293,13676,1205,4512,3471,1384,1497,8324,171,1546,66,5856,7198,5343,148,3088,1696,4342,15,6582,7388,1641,1028,1498,287,166,367,288,0,154,1534,11994,354,700,339,13177,1409,274,577,421,87,3400,152,1130,8,2561,1,255,1408,545,379,269,3,0,317,550,290,1267,1002,143,434,3,6,5567,2299,1938,753,2084,403,496,7,1,3136,191,57,199,29,41,363,109,172,252,11236,1625,10,28,8,14,22,30,2,1,2,1039,0,11,1,456
TCGA-90-A4ED-01,1734,1482,426,1275,1286,2807,1401,1232,4,960,2128,144,2410,1311,2,245,793,26,4458,1492,438,1352,1640,2260,53,2026,233,4359,4823,268,243,1098,1112,793,651,1698,8178,841,1843,526,128,404,393,42,2,453,312,119,226,263,13603,14,1575,328,10,636,420,821,5431,1311,6,556,55,537,981,4,524,142,9,5,59,200,13707,2321,111,128,966,132,643,1,4896,216,22,4,125,251,23,10,57,8409,1,160,50,150,738,217,20,33,4220,40,29,14,31,6,10,40,562,152,38,7,1,26,216,53
TCGA-90-A4EE-01,5312,2069,1885,693,971,11681,36,4793,303,1961,193,1596,914,2699,3,4261,546,41,3568,740,3301,2268,1375,8285,383,1404,95,5933,3298,76,258,742,3050,2800,144,2156,1614,1067,2487,1206,4,1458,388,388,101,779,2980,392,39,2379,2961,127,6923,350,50,1063,759,2136,1149,1883,855,563,40,2196,810,1408,342,539,391,8,755,225,334,1758,15,900,762,6,37,194,8712,847,83,458,284,83,77,196,1542,1425,2,481,83,149,1137,1912,305,105,141,385,72,80,148,104,260,297,190,1,3,5,0,135,213,32
TCGA-90-A59Q-01,1670,2073,529,3771,2772,3957,228,2323,226,3273,5684,317,658,4450,9,3071,211,5020,3192,793,998,2373,5336,2716,2124,2247,121,3035,1309,1371,186,2320,1334,2570,30,27983,3358,580,1163,3317,30,4180,291,1122,3319,1462,8166,1196,215,1607,3963,1064,2621,699,1531,3909,1055,1927,736,1810,4492,446,29,1110,1349,14,314,1156,419,1,288,681,4679,5297,1322,911,311,638,170,4032,3743,1128,971,2029,3641,1327,24,1707,3513,1399,0,970,20,487,1944,6510,27,86,1145,1963,65,2269,22,75,1009,2011,3501,18,167,1,212,6146,38,22643
TCGA-92-8063-01,1883,2482,531,1658,4063,3909,175,2855,340,2439,4075,795,2140,798,1983,8250,273,1332,3336,1313,1073,1516,618,3801,427,1492,54,4635,2883,692,263,1442,709,4530,57,2079,7092,702,700,461,759,580,331,767,144,389,1912,2874,542,220,868,24,1027,332,10225,2156,973,4511,1110,2196,4913,5820,1,465,1050,25,356,437,92,14,354,89,184,1710,2,774,1290,676,35,960,3652,222,245,2107,308,238,123,28,2422,606,140,1046,1069,86,3794,73,10,10708,4109,161,4,164,6,9,507,149,72,1,217,19,10,7,8,324
TCGA-92-8064-01,1964,1097,920,975,952,6186,12,3579,8,4608,1755,612,6041,1919,370,4003,228,1815,2689,1578,893,901,540,3560,123,705,71,1859,2400,617,50,430,2555,2570,18,1498,9989,668,1695,597,1386,592,1014,2374,1,321,1468,5323,146,296,1107,55,1140,28,28,1057,242,4292,307,210,109,562,2,990,530,309,733,80,51,6,156,106,260,392,16,253,650,0,15,815,1751,830,37,68,98,89,148,13,1236,384,7,289,149,78,603,532,183,375,263,78,3,38,9,9,44,49,36,1,3,3,0,200,5,17
TCGA-92-8065-01,3058,1376,522,3010,1358,4562,273,2216,473,3952,2595,999,3853,3635,40,2039,205,12275,3628,1072,3723,3056,3241,4949,91,1668,116,4518,1174,265,60,640,1842,1496,74,2442,2911,1515,2009,2501,8161,1769,378,574,13,528,7055,665,334,753,1082,4186,1565,554,2113,771,303,1601,566,1564,145,538,13,876,496,18,1365,1617,28,5,109,623,114,2147,600,2366,378,1,17,3993,3062,1032,1573,468,193,1071,28,92,7324,3166,0,722,15,80,518,179,130,28,15433,124,2,42,50,70,149,514,23,0,5,1,6,60,20,2183
TCGA-94-7033-01,3864,2300,883,6161,6443,14524,323,4146,599,10938,7731,968,10108,3680,19,3753,217,24183,1798,2006,346,4543,1722,12013,1061,620,50,19478,13185,2013,56,715,753,953,39,2767,4219,727,1145,804,135,2492,55,2589,89,1332,2360,240,1861,797,442,2237,2588,1237,80,2291,986,3952,401,669,660,334,0,2758,612,215,3330,127,911,23,662,345,669,7516,654,206,162,257,43,1205,6410,371,271,437,1400,369,39,515,955,1172,9,665,67,196,2569,5352,48,46,2154,224,0,304,6,53,650,1533,789,1,82,1,24,22,20,1696
TCGA-94-7557-01,4791,8091,1248,1420,1514,11405,864,6134,1046,5915,1987,1259,7699,2299,5784,2928,552,1143,3177,2038,645,2231,1635,5789,382,2664,133,8741,4244,626,474,7759,1524,5635,118,8428,21054,2160,1980,832,2579,1471,552,984,1821,764,6726,24016,1297,796,1159,276,1669,1719,144,1958,1417,3230,2088,797,394,440,25,524,1776,45,251,2706,1461,18,239,750,571,3196,2,1569,762,317,28,544,11025,311,209,226,3447,3737,6,113,1579,906,12,1004,266,296,7381,191,99,20659,4874,609,1,737,17,153,760,787,41,1,24,3,3,35,150,1736
TCGA-94-7943-01,4718,2403,1100,543,3585,10693,26,4196,202,4901,4185,1703,6045,6630,17113,686,737,12568,7653,7522,3995,3249,1857,6520,452,4065,120,8456,7716,158,209,10306,2441,3219,236,9384,23866,6866,7375,830,1926,2709,298,164,293,1161,5163,4945,3411,1939,1042,6196,1872,1542,1483,3452,1543,7688,1843,1299,1331,211,7,1666,772,47,597,1447,4166,32,378,977,746,1510,7,834,1368,1840,341,2990,14786,1208,38,1034,2192,2609,89,500,6973,1109,91,1523,155,2765,3487,1859,160,5896,10374,534,3,453,9,18,3869,2313,997,120,59,1,6,193,76,4536
TCGA-94-8035-01,3412,3026,1087,4998,1680,13274,88,2844,295,5652,7813,548,2464,1843,118,2629,288,1338,2269,656,1494,1478,1418,4839,244,723,84,7379,5033,1036,488,973,1177,2581,51,4215,3154,935,1288,925,268,346,233,42,2,816,2089,640,28,1811,506,948,878,654,90,732,666,1039,356,585,340,937,29,557,1377,44,326,909,484,8,663,939,274,2384,40,1334,355,165,7,972,7876,1170,2544,2847,895,445,3,299,1612,161,3,344,43,83,520,75,744,7,1688,153,88,140,8,4,476,915,219,44,43,0,30,14,9,211
TCGA-94-8490-01,2506,2696,1611,2866,846,7844,700,2285,403,6660,3103,1117,5193,8442,359,7912,169,4163,858,2996,5125,2651,1640,5781,747,1395,49,6650,4561,5183,37,1006,1288,3262,5,4823,8336,815,677,1422,173,192,382,28,269,458,3075,17280,180,439,332,1460,2008,150,183,1804,1488,1779,140,362,754,1375,11,270,158,185,552,290,4,1,78,238,298,4852,1026,106,82,1,71,505,2734,282,446,1053,31,262,1172,6,1813,407,1,553,187,57,475,420,8,76,7349,287,0,26,5,10,54,66,6,0,28,0,2,24,91,438
TCGA-94-8491-01,1793,1871,294,3022,4105,5431,441,1225,332,1089,7574,1299,5183,4367,60,3162,167,2205,1734,1602,1943,851,2782,2534,580,2564,66,8753,1385,1116,1792,751,2197,1311,84,16871,2680,923,962,1099,7,681,241,1337,4,673,2252,1851,61,881,938,71,811,1206,387,856,772,2621,1001,3090,68,2280,17,681,1143,134,466,158,317,3,438,5026,188,2733,631,954,202,27,10,1937,7735,164,376,11610,1609,415,39,297,5548,319,3,687,95,108,841,80,280,362,3945,637,26,114,2,8,1880,993,604,0,21,2891,2,44,12,2326
TCGA-94-A4VJ-01,2595,2013,599,3727,2796,5450,514,4487,304,2690,1951,456,5813,656,129,3883,319,9710,3988,3534,1076,3013,1768,5655,245,1808,77,3995,5142,615,64,270,823,1827,7,4213,2812,929,2000,1002,3021,400,294,65,269,740,1182,779,5179,146,1117,2536,4817,491,139,1343,602,8926,825,770,2213,525,20,425,671,73,125,139,8,5,95,753,882,3298,240,267,747,1,29,606,5150,235,2298,1116,2101,641,5895,1,464,443,4,349,34,58,11238,228,88,158,8577,150,1,652,29,12,2827,263,42,4,17,12,0,429,128,485
TCGA-94-A5I4-01,2751,2091,854,1926,1044,7615,149,3896,30,5983,3314,535,585,2660,317,4698,433,2188,1017,1765,3814,1310,1678,4411,94,1801,103,3278,5125,572,318,1044,642,5443,33,2307,3040,943,1221,591,144,248,298,114,5,515,2070,1325,106,1978,692,1628,3104,377,54,684,683,1357,288,412,534,3680,48,443,620,1859,309,526,463,1,369,612,337,743,1076,291,509,80,171,590,3943,831,1402,849,454,240,11,319,4814,223,32,176,93,60,346,1104,52,16,2351,431,12,182,14,89,428,569,444,0,30,3,17,7,164,840
TCGA-94-A5I6-01,5432,2712,609,1984,6217,8369,267,4809,366,5645,1175,487,2822,1287,3416,6701,257,1985,1428,3501,1365,867,799,4746,555,1224,69,2410,4036,1633,100,4257,495,4666,10,2301,11094,753,914,716,2386,286,368,59,48,223,2294,16476,268,222,905,895,1926,111,2792,1299,270,2241,215,595,113,825,6,238,391,148,615,564,47,9,46,76,542,1860,711,171,934,144,87,146,4692,461,179,2540,124,456,69,14,442,440,62,478,1192,75,1076,120,57,1039,505,151,3,28,27,22,41,74,36,2,26,173,18,201,26,351
TCGA-96-7544-01,3855,3381,906,3260,1153,22649,35,4755,97,5995,2282,1870,2653,4596,95,2076,2276,8465,9467,2798,1913,1237,3698,2039,329,3263,437,3209,2456,438,1883,2313,1624,8319,124,5691,6707,4749,2558,2129,12,647,997,103,71,389,2689,1194,23,1702,1128,367,737,152,511,1754,733,8979,1149,877,221,2878,6,799,1587,528,178,824,373,1,76,1706,129,514,863,881,2775,22,3,1041,3655,1339,855,163,298,165,46,10,529,364,4,298,80,356,2562,571,789,42,15118,641,43,112,95,10,131,608,69,13,2,7,118,57,25,1600
